id_transaction,date,categorie,prix_unitaire,quantite,age_client,sexe_client,ville,canal_acquisition,note_produit,temps_sur_page_sec,saison,montant_total,panier_moyen,est_client_fidele
3967,2024-12-31,Maison,233.51,2,18,F,Nantes,SEO,1.2,193,Printemps,486.26,426.79,1
3968,2024-12-31,Maison,227.53,1,42,F,Bordeaux,Facebook,3.6,88,Printemps,212.75,192.56,0
3969,2024-12-31,Maison,197.2,1,31,M,Nice,Instagram,2.7,43,Printemps,195.74,168.23,1
3970,2024-12-31,Électronique,576.28,1,32,M,Bordeaux,Google_Ads,3.3,106,Printemps,534.93,513.3,0
3971,2024-12-31,Électronique,362.88,2,31,M,Toulouse,SEO,2.6,77,Printemps,740.93,704.23,1
3972,2024-12-31,Maison,158.14,3,37,M,Bordeaux,Google_Ads,2.0,35,Printemps,448.91,439.4,1
3973,2024-12-31,Mode,107.12,1,25,F,Marseille,SEO,5.0,291,Printemps,109.14,99.81,1
3974,2024-12-31,Électronique,829.58,1,52,M,Paris,SEO,3.0,78,Printemps,903.68,854.44,1
3975,2024-12-31,Mode,109.5,1,18,F,Lyon,Google_Ads,5.0,46,Printemps,118.71,117.89,0
3976,2024-12-31,Maison,95.15,2,40,M,Paris,Facebook,3.6,84,Printemps,178.9,177.79,0
3977,2024-12-31,Mode,90.97,1,42,F,Bordeaux,Email,2.6,57,Printemps,83.68,72.02,0
3978,2024-12-31,Maison,119.79,1,25,F,Marseille,Facebook,4.4,74,Printemps,108.83,92.54,0
3979,2024-12-31,Maison,61.66,4,22,M,Marseille,Facebook,3.4,114,Printemps,262.83,261.25,0
3980,2024-12-31,Mode,52.02,1,47,F,Paris,Google_Ads,3.6,57,Printemps,49.41,45.97,0
3981,2024-12-31,Sport,56.94,2,23,F,Nice,Instagram,4.0,166,Printemps,108.95,104.05,0
3982,2024-12-31,Maison,211.69,1,27,F,Lyon,SEO,2.9,57,Printemps,200.1,197.48,0
3983,2024-12-31,Maison,106.53,1,45,M,Toulouse,Instagram,2.0,43,Printemps,113.78,104.1,0
3984,2024-12-31,Maison,111.25,4,35,M,Toulouse,Instagram,3.7,98,Printemps,487.6,446.69,1
3985,2024-12-31,Électronique,872.96,1,18,M,Bordeaux,Instagram,4.9,40,Printemps,917.51,802.87,1
3986,2024-12-31,Maison,128.24,2,55,M,Marseille,Email,2.8,77,Printemps,273.07,269.21,1
3987,2024-12-31,Mode,33.43,1,28,M,Bordeaux,Google_Ads,4.0,80,Printemps,34.24,32.43,0
3988,2024-12-31,Livres,16.66,2,30,F,Bordeaux,Email,5.0,81,Printemps,33.52,29.4,0
3989,2024-12-31,Sport,57.71,2,38,F,Nantes,Direct,3.7,45,Printemps,120.54,112.58,0
3990,2024-12-31,Maison,78.51,3,42,M,Bordeaux,Instagram,3.9,59,Printemps,213.65,192.12,0
3991,2024-12-31,Mode,40.06,1,58,F,Lille,Instagram,3.9,166,Printemps,36.54,31.87,0
3992,2024-12-31,Électronique,625.45,1,18,F,Nantes,Facebook,3.0,48,Printemps,648.88,569.25,1
3993,2024-12-31,Mode,50.96,1,44,F,Bordeaux,Email,2.7,165,Printemps,49.28,46.02,0
3994,2024-12-31,Mode,67.72,2,43,M,Bordeaux,Facebook,2.7,129,Printemps,135.14,126.31,0
3995,2024-12-31,Mode,116.55,1,33,F,Lyon,Facebook,4.2,82,Printemps,123.12,119.24,0
3996,2024-12-31,Mode,73.87,1,44,M,Toulouse,SEO,4.6,200,Printemps,75.01,66.55,0
3997,2024-12-31,Électronique,843.09,3,46,M,Nantes,Instagram,4.7,132,Printemps,2683.69,2649.81,1
3998,2024-12-31,Livres,22.44,2,18,M,Toulouse,Instagram,3.4,78,Printemps,44.16,40.97,0
3999,2024-12-31,Électronique,494.21,2,55,M,Nantes,Instagram,5.0,61,Printemps,946.41,833.43,1
4000,2024-12-31,Livres,29.26,1,18,F,Lyon,Email,4.1,91,Printemps,27.71,25.27,0
4001,2024-12-31,Livres,10.98,3,21,M,Lille,SEO,3.9,226,Printemps,30.5,30.15,0
4002,2024-12-31,Mode,41.22,1,31,M,Nantes,Direct,1.0,65,Printemps,37.41,34.48,0
4003,2024-12-31,Maison,177.36,3,58,M,Lille,SEO,2.9,237,Printemps,484.51,475.41,1
4004,2024-12-31,Mode,79.98,1,31,M,Bordeaux,Email,2.1,58,Printemps,76.31,66.7,0
4005,2024-12-31,Maison,202.27,1,34,F,Marseille,Facebook,4.5,166,Printemps,193.31,190.82,0
4006,2024-12-31,Mode,121.84,4,52,M,Marseille,Google_Ads,3.9,224,Printemps,475.82,435.18,1
4007,2024-12-31,Mode,70.37,1,31,F,Paris,SEO,2.6,67,Printemps,71.66,70.97,0
4008,2024-12-31,Maison,167.35,1,20,M,Marseille,Google_Ads,4.1,57,Printemps,176.03,172.5,1
4009,2024-12-31,Mode,81.32,4,29,M,Marseille,Email,2.2,22,Printemps,305.61,290.02,0
4010,2024-12-31,Maison,236.69,2,51,M,Lyon,SEO,2.7,73,Printemps,497.92,473.49,1
4011,2024-12-31,Mode,113.53,3,35,M,Paris,SEO,3.0,126,Printemps,316.0,278.63,0
4012,2024-12-31,Mode,121.39,1,58,F,Toulouse,Instagram,4.4,58,Printemps,133.26,125.32,0
4013,2024-12-31,Électronique,396.68,3,43,F,Nice,SEO,5.0,74,Printemps,1138.88,1061.91,1
4014,2024-12-31,Électronique,746.46,2,27,M,Paris,SEO,3.2,104,Printemps,1593.63,1434.46,1
4015,2024-12-31,Mode,58.38,1,35,F,Lyon,Google_Ads,5.0,167,Printemps,54.77,50.71,0
4016,2024-12-31,Électronique,365.9,3,24,F,Nice,Instagram,3.9,110,Printemps,1196.64,1183.92,1
4017,2024-12-31,Électronique,862.38,4,26,M,Marseille,Google_Ads,4.1,54,Printemps,3674.86,3126.56,1
4018,2024-12-31,Sport,44.96,1,70,F,Marseille,Email,3.7,66,Printemps,43.7,39.88,0
4019,2024-12-31,Électronique,876.64,1,47,M,Paris,Google_Ads,3.6,54,Printemps,862.87,776.62,1
4020,2024-12-31,Maison,86.87,1,45,F,Marseille,SEO,4.3,109,Printemps,78.25,77.79,0
4021,2024-12-31,Mode,112.4,2,27,M,Paris,Facebook,4.6,67,Printemps,213.62,212.78,1
4022,2024-12-31,Sport,77.68,5,53,M,Marseille,Instagram,2.8,52,Printemps,372.03,348.91,1
4023,2024-12-31,Mode,66.69,1,48,F,Bordeaux,Instagram,3.6,54,Printemps,66.06,61.6,0
4024,2024-12-31,Mode,53.63,5,57,F,Lyon,Instagram,5.0,271,Printemps,248.81,245.2,1
4025,2024-12-31,Mode,89.59,1,56,F,Nice,Email,4.0,110,Printemps,89.21,75.91,0
4026,2024-12-31,Mode,66.44,3,18,M,Nantes,Google_Ads,4.1,199,Printemps,206.03,192.51,0
4027,2024-12-31,Maison,178.33,3,21,F,Lille,SEO,5.0,204,Printemps,521.22,444.96,1
4028,2024-12-31,Électronique,235.56,4,22,F,Toulouse,Facebook,3.2,178,Printemps,891.78,887.52,1
4029,2024-12-31,Livres,10.74,1,23,M,Bordeaux,Instagram,3.8,166,Printemps,10.84,9.74,0
4030,2024-12-31,Mode,42.22,4,38,F,Marseille,Direct,4.7,284,Printemps,152.96,141.97,1
4031,2024-12-31,Mode,73.35,3,28,M,Lille,Direct,5.0,118,Printemps,213.05,194.44,0
4032,2024-12-31,Maison,206.66,1,59,M,Nantes,Instagram,1.2,82,Printemps,207.8,204.49,0
4033,2024-12-31,Mode,119.1,1,57,F,Bordeaux,Instagram,3.0,102,Printemps,115.19,115.18,0
4034,2024-12-31,Sport,73.71,1,34,M,Nantes,Facebook,2.7,33,Printemps,71.43,61.45,0
4035,2024-12-31,Mode,88.5,2,58,F,Lyon,Facebook,3.7,65,Printemps,189.33,181.72,0
4036,2024-12-31,Maison,198.31,2,52,M,Lille,Instagram,2.8,155,Printemps,431.04,390.17,1
4037,2024-12-31,Électronique,419.96,1,29,M,Nantes,Google_Ads,4.5,88,Printemps,447.46,389.67,1
4038,2024-12-31,Sport,94.65,2,18,F,Lille,Instagram,4.0,172,Printemps,174.11,158.58,0
4039,2024-12-31,Maison,154.32,1,32,F,Lyon,Google_Ads,4.8,96,Printemps,147.83,147.79,0
4040,2024-12-31,Électronique,316.04,5,27,M,Nantes,Instagram,4.8,243,Printemps,1646.98,1488.27,1
4041,2024-12-31,Électronique,242.54,1,37,F,Bordeaux,Google_Ads,4.5,211,Printemps,265.55,236.77,0
4042,2024-12-31,Mode,47.4,1,36,M,Lille,Google_Ads,3.4,52,Printemps,44.96,43.92,0
4043,2024-12-31,Livres,25.93,1,35,F,Toulouse,Facebook,3.9,39,Printemps,27.99,27.44,0
4044,2024-12-31,Mode,39.68,1,41,F,Toulouse,Google_Ads,3.3,42,Printemps,41.57,37.45,0
4045,2024-12-31,Mode,51.0,1,20,M,Toulouse,Facebook,2.3,33,Printemps,55.93,50.04,0
4046,2024-12-31,Électronique,453.05,1,39,F,Nice,SEO,4.8,132,Printemps,416.23,394.2,1
4047,2024-12-31,Mode,40.09,3,29,M,Nice,SEO,3.7,114,Printemps,117.75,103.71,0
4048,2024-12-31,Maison,94.51,1,37,F,Nantes,Instagram,2.1,98,Printemps,94.09,86.81,0
4049,2024-12-31,Livres,33.6,3,46,F,Lyon,SEO,4.4,111,Printemps,104.28,90.85,1
4050,2024-12-31,Mode,34.38,2,20,M,Toulouse,Google_Ads,3.6,127,Printemps,70.88,63.49,1
4051,2024-12-31,Sport,125.81,1,31,M,Nantes,Instagram,1.5,41,Printemps,136.04,121.7,0
4052,2024-12-31,Mode,69.98,1,33,M,Nantes,SEO,2.3,207,Printemps,74.72,71.3,0
4053,2024-12-31,Électronique,679.04,2,28,M,Bordeaux,Google_Ads,3.0,125,Printemps,1237.31,1104.1,1
4054,2024-12-31,Mode,89.9,2,45,M,Marseille,Google_Ads,4.0,49,Printemps,179.31,176.58,0
4055,2024-12-31,Maison,100.23,2,26,M,Paris,Facebook,4.7,66,Printemps,196.73,196.23,0
4056,2024-12-31,Livres,31.87,4,28,F,Marseille,Instagram,4.6,130,Printemps,140.18,120.85,0
4057,2024-12-31,Sport,105.22,1,26,M,Nice,SEO,4.5,223,Printemps,103.69,94.32,0
4058,2024-12-31,Électronique,780.21,3,48,F,Marseille,Facebook,3.8,61,Printemps,2426.12,2172.05,1
4059,2024-12-31,Électronique,499.06,2,29,F,Paris,Email,5.0,59,Printemps,955.08,862.25,1
4060,2024-12-31,Électronique,889.66,2,40,F,Nantes,SEO,4.6,173,Printemps,1820.12,1619.55,1
4061,2024-12-31,Livres,29.8,2,58,F,Marseille,Facebook,4.0,169,Printemps,56.11,50.91,0
4062,2024-12-31,Sport,165.66,1,34,M,Nice,Direct,4.4,88,Printemps,169.09,147.31,0
4063,2024-12-31,Sport,108.08,1,48,F,Nice,Facebook,3.4,53,Printemps,116.04,103.5,0
4064,2024-12-31,Mode,78.68,1,55,F,Marseille,Instagram,3.7,69,Printemps,71.12,68.43,0
4065,2024-12-31,Mode,106.16,2,47,F,Lyon,Google_Ads,1.5,207,Printemps,212.51,191.6,1
4066,2024-12-31,Mode,118.33,1,34,F,Lyon,Google_Ads,3.4,152,Printemps,129.74,114.33,0
4067,2024-12-31,Mode,126.5,2,42,M,Bordeaux,Facebook,5.0,147,Printemps,235.77,204.24,0
4068,2024-12-31,Mode,64.14,2,19,F,Nice,Email,4.0,86,Printemps,120.16,108.41,0
4069,2024-12-31,Électronique,764.13,2,25,F,Lille,Facebook,3.9,178,Printemps,1519.33,1438.07,1
4070,2024-12-31,Électronique,367.19,1,27,F,Nantes,Google_Ads,4.9,66,Printemps,394.43,350.25,1
4071,2024-12-31,Sport,112.06,1,61,F,Toulouse,Direct,4.2,79,Printemps,113.47,103.64,0
4072,2024-12-31,Sport,65.43,1,25,M,Nice,Facebook,2.9,65,Printemps,65.54,65.08,0
4073,2024-12-31,Mode,66.37,2,25,F,Bordeaux,Facebook,3.8,70,Printemps,121.77,113.6,0
4074,2024-12-31,Mode,123.31,1,22,F,Nice,Facebook,2.6,38,Printemps,134.7,125.24,0
4075,2024-12-31,Mode,46.74,3,41,F,Nice,Google_Ads,4.0,34,Printemps,135.94,123.91,0
4076,2024-12-31,Maison,173.83,2,36,F,Lyon,Google_Ads,2.9,78,Printemps,330.41,308.44,0
4077,2024-12-31,Sport,118.1,1,48,M,Nice,SEO,4.8,229,Printemps,116.02,115.75,1
4078,2024-12-31,Sport,57.89,4,43,F,Lyon,Google_Ads,3.2,162,Printemps,227.6,202.13,1
4079,2024-12-31,Maison,118.68,1,18,M,Paris,Google_Ads,2.9,106,Printemps,117.69,116.67,0
4080,2024-12-31,Électronique,605.01,2,25,M,Paris,Google_Ads,3.7,91,Printemps,1255.65,1095.38,1
4081,2024-12-31,Mode,50.75,4,51,F,Toulouse,Google_Ads,4.2,283,Printemps,217.94,188.88,1
4082,2024-12-31,Mode,110.56,3,32,M,Nice,SEO,2.5,110,Printemps,302.32,286.66,0
4083,2024-12-31,Mode,127.29,4,49,M,Toulouse,Instagram,3.2,64,Printemps,508.2,451.12,0
4084,2024-12-31,Sport,69.88,2,33,M,Lyon,Google_Ads,3.9,95,Printemps,137.36,125.91,0
4085,2024-12-31,Mode,50.72,3,23,F,Marseille,Email,5.0,219,Printemps,137.29,131.72,1
4086,2024-12-31,Électronique,532.08,1,31,M,Toulouse,Instagram,1.0,24,Printemps,565.76,526.29,0
4087,2024-12-31,Mode,105.41,6,23,F,Bordeaux,Facebook,4.5,193,Printemps,582.39,496.24,1
4088,2024-12-31,Livres,16.6,2,28,F,Lyon,Google_Ads,3.4,89,Printemps,30.65,27.46,0
4089,2024-12-31,Électronique,238.42,4,37,M,Nantes,Google_Ads,3.3,79,Printemps,867.52,745.81,1
4090,2024-12-31,Maison,157.42,1,41,M,Nice,Facebook,3.1,56,Printemps,147.99,146.35,0
4091,2024-12-31,Mode,125.77,1,18,F,Lyon,SEO,3.4,110,Printemps,117.64,114.02,0
4092,2024-12-31,Électronique,489.11,1,34,M,Paris,Google_Ads,4.5,127,Printemps,474.23,473.08,1
4093,2024-12-31,Mode,73.46,1,27,M,Bordeaux,Google_Ads,3.2,91,Printemps,75.8,74.5,0
4094,2024-12-31,Maison,234.4,2,27,F,Nice,Google_Ads,5.0,70,Printemps,427.01,393.41,1
4095,2024-12-31,Mode,100.22,1,36,F,Bordeaux,Google_Ads,4.5,141,Printemps,107.45,105.55,0
4096,2024-12-31,Sport,134.19,2,28,F,Lille,Instagram,4.0,219,Printemps,259.08,246.35,1
4097,2024-12-31,Mode,87.36,2,51,M,Lyon,Direct,3.6,204,Printemps,178.45,165.73,0
4098,2024-12-31,Électronique,882.86,3,49,M,Lille,Google_Ads,5.0,74,Printemps,2390.08,2164.45,1
4099,2024-12-31,Livres,27.6,1,49,F,Paris,Facebook,5.0,71,Printemps,26.86,25.57,0
4100,2024-12-31,Mode,119.77,1,29,M,Lille,Email,2.5,89,Printemps,107.84,101.21,0
4101,2024-12-31,Maison,185.89,2,23,M,Marseille,Email,3.0,43,Printemps,346.9,326.83,1
4102,2024-12-31,Sport,136.23,1,35,M,Lyon,Google_Ads,4.5,132,Printemps,134.81,122.67,0
4103,2024-12-31,Mode,60.82,6,33,F,Lyon,Facebook,4.8,73,Printemps,367.45,353.08,1
4104,2024-12-31,Maison,114.63,1,27,M,Bordeaux,Facebook,3.5,59,Printemps,106.67,91.97,0
4105,2024-12-31,Électronique,753.51,1,20,M,Nice,Instagram,3.0,161,Printemps,790.47,758.0,1
4106,2024-12-31,Mode,61.43,3,34,F,Toulouse,Instagram,3.9,49,Printemps,172.82,165.84,0
4107,2024-12-31,Électronique,604.87,4,30,F,Lille,Facebook,5.0,151,Printemps,2233.59,2071.41,1
4108,2024-12-31,Sport,74.29,2,43,M,Bordeaux,Facebook,3.8,33,Printemps,143.63,127.76,0
4109,2024-12-31,Électronique,776.46,1,42,F,Nantes,Instagram,2.4,202,Printemps,784.45,727.88,1
4110,2024-12-31,Maison,79.89,3,48,M,Nice,Email,3.9,96,Printemps,263.11,228.5,0
4111,2024-12-31,Livres,31.4,2,19,F,Lille,Facebook,4.7,44,Printemps,61.77,55.15,0
4112,2024-12-31,Mode,91.27,3,39,F,Toulouse,Facebook,3.7,92,Printemps,269.75,246.33,0
4113,2024-12-31,Mode,50.72,6,26,F,Lille,Instagram,5.0,281,Printemps,277.52,263.92,1
4114,2024-12-31,Mode,85.35,1,20,F,Nice,SEO,4.8,50,Printemps,89.89,78.93,0
4115,2024-12-31,Mode,60.04,3,29,F,Toulouse,Email,3.7,135,Printemps,168.67,147.37,0
4116,2024-12-31,Mode,64.04,3,47,M,Toulouse,Instagram,3.8,109,Printemps,201.52,189.66,1
4117,2024-12-31,Maison,123.28,1,30,F,Paris,Facebook,1.8,54,Printemps,133.4,126.99,0
4118,2024-12-31,Livres,10.71,2,53,M,Nice,Facebook,5.0,107,Printemps,22.57,19.47,0
4119,2024-12-31,Livres,35.62,3,41,F,Lille,Facebook,3.4,93,Printemps,109.91,93.97,1
4120,2024-12-31,Sport,46.52,1,30,F,Bordeaux,Facebook,3.4,30,Printemps,47.49,41.41,0
4121,2024-12-31,Sport,126.97,1,48,F,Nice,SEO,3.2,53,Printemps,125.79,123.92,0
4122,2024-12-31,Mode,68.69,1,40,M,Nantes,Instagram,4.3,75,Printemps,63.81,60.68,0
4123,2024-12-31,Maison,176.28,1,23,F,Toulouse,Facebook,2.6,183,Printemps,186.11,183.91,0
4124,2024-12-31,Sport,87.92,2,57,F,Nice,Google_Ads,2.7,273,Printemps,175.05,166.24,0
4125,2024-12-31,Mode,98.19,4,38,M,Lille,Instagram,3.7,40,Printemps,402.63,400.53,0
4126,2024-12-31,Livres,28.69,3,35,F,Lille,Instagram,3.1,139,Printemps,83.9,76.84,1
4127,2024-12-31,Mode,99.83,2,24,F,Lyon,SEO,4.2,40,Printemps,187.71,176.42,0
4128,2024-12-31,Maison,80.51,2,49,M,Lyon,Google_Ads,3.2,251,Printemps,170.9,160.67,0
4129,2024-12-31,Maison,178.24,1,41,M,Nantes,Instagram,5.0,130,Printemps,172.62,146.81,0
4130,2024-12-31,Livres,16.56,3,42,F,Toulouse,SEO,4.6,89,Printemps,53.32,45.54,0
4131,2024-12-31,Électronique,244.44,1,28,M,Lyon,Google_Ads,4.5,76,Printemps,267.21,232.95,0
4132,2024-12-31,Maison,134.67,1,45,M,Marseille,Instagram,3.1,86,Printemps,143.56,133.03,0
4133,2024-12-31,Mode,74.77,1,45,M,Lyon,Facebook,5.0,67,Printemps,69.21,63.3,0
4134,2024-12-31,Mode,78.05,1,26,F,Marseille,Instagram,3.3,73,Printemps,83.59,77.82,0
4135,2024-12-31,Sport,132.37,2,18,M,Nice,Email,3.0,43,Printemps,265.76,257.8,0
4136,2024-12-31,Maison,115.59,2,41,F,Nantes,Instagram,4.6,136,Printemps,219.23,213.38,0
4137,2024-12-31,Maison,116.75,2,18,M,Marseille,Instagram,4.0,74,Printemps,214.5,213.76,0
4138,2024-12-31,Mode,38.4,1,36,F,Nice,Direct,2.9,92,Printemps,36.7,34.27,0
4139,2024-12-31,Mode,99.47,4,29,M,Nantes,Instagram,5.0,211,Printemps,369.01,332.88,1
4140,2024-12-31,Maison,162.21,2,49,F,Bordeaux,Facebook,4.9,150,Printemps,293.64,263.16,0
4141,2024-12-31,Mode,66.57,1,30,F,Lyon,Instagram,3.8,55,Printemps,73.06,65.84,0
4142,2024-12-31,Électronique,701.0,1,48,M,Lille,SEO,5.0,143,Printemps,747.48,671.67,1
4143,2024-12-31,Livres,23.51,2,28,F,Toulouse,Facebook,4.7,112,Printemps,49.26,44.78,0
4144,2024-12-31,Mode,78.25,1,46,F,Paris,Email,3.8,30,Printemps,73.45,63.25,0
4145,2024-12-31,Maison,152.04,1,59,M,Toulouse,Facebook,5.0,145,Printemps,137.68,130.11,0
4146,2024-12-31,Mode,94.54,1,22,M,Lille,Facebook,4.5,101,Printemps,94.26,88.16,0
4147,2024-12-31,Mode,96.85,1,38,F,Lyon,Facebook,4.5,73,Printemps,101.53,93.34,0
4148,2024-12-31,Mode,60.67,1,67,F,Lille,Instagram,3.4,134,Printemps,66.29,57.15,0
4149,2024-12-31,Mode,46.22,1,35,M,Lyon,Facebook,3.9,60,Printemps,49.4,42.68,0
4150,2024-12-31,Mode,47.77,1,35,M,Toulouse,Instagram,3.3,126,Printemps,51.53,48.02,1
4151,2024-12-31,Mode,94.84,1,44,F,Lyon,Instagram,5.0,217,Printemps,89.88,76.89,0
4152,2024-12-31,Mode,117.61,1,35,M,Lille,Instagram,2.0,41,Printemps,109.5,104.98,0
4153,2024-12-31,Électronique,501.41,3,18,M,Nice,Email,5.0,142,Printemps,1428.35,1427.02,1
4154,2024-12-31,Mode,49.03,1,48,F,Marseille,Instagram,2.8,23,Printemps,45.48,42.74,0
4155,2024-12-31,Électronique,735.71,1,18,F,Bordeaux,Facebook,3.7,85,Printemps,779.63,747.28,1
4156,2024-12-31,Électronique,786.93,1,29,F,Bordeaux,Instagram,3.5,103,Printemps,850.36,778.8,1
4157,2024-12-31,Livres,32.78,1,49,M,Bordeaux,Instagram,3.2,64,Printemps,31.51,29.94,1
4158,2024-12-31,Maison,169.23,4,30,F,Bordeaux,Facebook,4.6,97,Printemps,727.95,689.93,1
4159,2024-12-31,Maison,214.93,1,26,F,Nice,Google_Ads,3.8,68,Printemps,195.8,190.64,0
4160,2024-12-31,Mode,34.0,2,45,M,Paris,Facebook,3.1,47,Printemps,70.42,67.37,0
4161,2024-12-31,Livres,11.9,1,24,F,Nantes,Instagram,4.0,154,Printemps,11.96,11.51,0
4162,2024-12-31,Maison,76.66,2,20,M,Lyon,Email,3.0,36,Printemps,146.48,136.74,0
4163,2024-12-31,Sport,133.36,2,38,F,Nice,SEO,3.2,111,Printemps,281.02,259.29,0
4164,2024-12-31,Mode,39.28,2,32,M,Paris,Google_Ads,2.2,63,Printemps,74.04,68.03,0
4165,2024-12-31,Livres,22.4,1,20,F,Bordeaux,Google_Ads,3.3,86,Printemps,22.03,20.02,0
4166,2024-12-31,Sport,102.77,4,42,F,Bordeaux,Google_Ads,4.3,119,Printemps,428.33,381.18,0
4167,2024-12-31,Sport,82.11,1,40,M,Toulouse,Email,3.8,177,Printemps,79.46,67.94,0
4168,2024-12-31,Électronique,812.52,1,30,M,Lille,Google_Ads,5.0,75,Printemps,870.27,827.34,1
4169,2024-12-31,Mode,49.12,4,31,M,Bordeaux,Instagram,5.0,52,Printemps,210.83,207.7,1
4170,2024-12-31,Mode,66.87,1,40,M,Lyon,Instagram,3.3,89,Printemps,62.89,62.23,0
4171,2024-12-31,Mode,107.98,3,49,F,Toulouse,Instagram,2.9,86,Printemps,320.08,299.94,1
4172,2024-12-31,Sport,46.38,2,31,F,Bordeaux,SEO,5.0,248,Printemps,91.5,79.06,0
4173,2024-12-31,Électronique,679.24,2,42,M,Bordeaux,Email,4.2,50,Printemps,1334.04,1309.76,1
4174,2024-12-31,Électronique,776.07,2,41,M,Nice,SEO,5.0,151,Printemps,1552.75,1494.0,1
4175,2024-12-31,Mode,123.4,1,45,M,Paris,Google_Ads,4.2,112,Printemps,112.89,100.22,0
4176,2024-12-31,Électronique,816.5,4,35,M,Nice,Google_Ads,3.6,166,Printemps,3507.72,3404.35,1
4177,2024-12-31,Électronique,440.58,2,24,F,Lyon,Google_Ads,3.6,46,Printemps,844.14,777.29,1
4178,2024-12-31,Sport,117.26,3,29,F,Marseille,Facebook,4.3,92,Printemps,316.73,311.39,1
4179,2024-12-31,Maison,73.91,2,39,F,Lille,Google_Ads,3.6,183,Printemps,153.3,136.0,0
4180,2024-12-31,Électronique,399.06,3,56,M,Marseille,Instagram,5.0,32,Printemps,1233.22,1196.39,1
4181,2024-12-31,Mode,41.69,1,29,M,Nantes,Google_Ads,2.4,37,Printemps,45.71,43.74,0
4182,2024-12-31,Mode,63.23,3,44,M,Nice,Instagram,5.0,146,Printemps,198.01,168.74,1
4183,2024-12-31,Électronique,815.75,2,31,F,Paris,Email,1.7,32,Printemps,1576.91,1473.63,1
4184,2024-12-31,Maison,122.49,1,36,F,Bordeaux,SEO,4.0,94,Printemps,133.58,127.88,0
4185,2024-12-31,Maison,161.14,1,53,M,Lille,Instagram,3.4,52,Printemps,156.8,136.96,0
4186,2024-12-31,Maison,138.01,1,44,M,Nice,Facebook,2.1,90,Printemps,146.88,136.56,0
4187,2024-12-31,Maison,142.6,1,20,F,Nantes,Google_Ads,1.5,199,Printemps,137.92,123.52,0
4188,2024-12-31,Électronique,879.46,2,28,M,Nantes,Google_Ads,2.6,54,Printemps,1600.16,1527.26,1
4189,2024-12-31,Livres,17.0,1,50,F,Nice,Instagram,3.9,57,Printemps,17.79,16.56,0
4190,2024-12-31,Sport,122.48,3,36,F,Lyon,SEO,3.1,167,Printemps,356.44,336.2,1
4191,2024-12-31,Livres,20.34,1,21,M,Nice,Instagram,2.7,44,Printemps,19.69,16.95,0
4192,2024-12-31,Électronique,266.27,1,25,M,Lille,Facebook,5.0,45,Printemps,277.77,241.84,0
4193,2024-12-31,Livres,22.21,3,43,M,Nantes,Facebook,2.4,46,Printemps,64.26,59.95,0
4194,2024-12-31,Sport,146.2,1,46,F,Paris,Instagram,4.5,130,Printemps,135.03,118.45,0
4195,2024-12-31,Sport,55.09,2,35,F,Bordeaux,Google_Ads,2.8,50,Printemps,108.08,99.95,0
4196,2024-12-31,Électronique,271.97,2,64,F,Paris,Instagram,2.6,98,Printemps,579.18,552.25,1
4197,2024-12-31,Maison,87.65,1,44,F,Toulouse,Email,3.1,124,Printemps,81.17,78.85,0
4198,2024-12-31,Livres,29.64,1,32,F,Nice,Instagram,4.5,80,Printemps,29.96,26.11,0
4199,2024-12-31,Maison,190.32,2,25,F,Nantes,Facebook,2.3,63,Printemps,352.64,338.99,1
4200,2024-12-31,Maison,161.7,2,23,F,Lyon,Facebook,4.1,91,Printemps,294.25,266.14,0
4201,2024-12-31,Livres,21.64,2,39,F,Marseille,Instagram,2.7,234,Printemps,42.23,40.2,0
4202,2024-12-31,Mode,119.11,2,29,M,Bordeaux,Instagram,2.9,62,Printemps,245.75,214.24,0
4203,2024-12-31,Maison,198.01,3,55,M,Bordeaux,Instagram,4.2,95,Printemps,567.28,526.03,0
4204,2024-12-31,Mode,111.66,1,52,M,Nice,SEO,5.0,246,Printemps,110.45,107.76,0
4205,2024-12-31,Livres,30.96,3,42,F,Nice,Facebook,2.8,212,Printemps,92.71,80.29,1
4206,2024-12-31,Électronique,658.83,1,20,F,Paris,Instagram,4.6,69,Printemps,703.8,685.61,1
4207,2024-12-31,Mode,77.16,2,26,F,Nice,SEO,3.5,47,Printemps,164.16,150.68,0
4208,2024-12-31,Maison,215.64,2,50,F,Paris,Instagram,3.3,146,Printemps,388.36,378.06,1
4209,2024-12-31,Sport,160.57,3,28,F,Paris,Instagram,5.0,96,Printemps,473.4,470.45,1
4210,2024-12-31,Maison,64.29,1,48,F,Nantes,SEO,2.9,200,Printemps,66.29,57.94,0
4211,2024-12-31,Livres,10.39,2,40,M,Bordeaux,SEO,2.5,33,Printemps,22.25,21.16,0
4212,2024-12-31,Livres,34.89,3,35,M,Paris,Facebook,4.3,50,Printemps,95.22,84.29,0
4213,2024-12-31,Électronique,412.08,1,26,F,Nice,Google_Ads,5.0,103,Printemps,422.65,367.85,1
4214,2024-12-31,Mode,117.65,3,33,M,Toulouse,Email,4.6,106,Printemps,377.1,356.07,1
4215,2024-12-31,Électronique,487.44,2,37,F,Lille,SEO,2.3,50,Printemps,927.12,803.07,1
4216,2024-12-31,Mode,44.11,1,47,M,Nantes,SEO,3.1,96,Printemps,41.51,38.18,0
4217,2024-12-31,Mode,40.34,1,24,M,Nice,SEO,4.9,176,Printemps,40.08,37.89,0
